"TIME","GEO","SEX","UNIT","Value"
"2014W41","Norway","Total","Number","760"
"2014W41","Switzerland","Total","Number","1,226"
"2014W41","Montenegro","Total","Number","122"
"2014W41","Albania","Total","Number",":"
"2014W41","Serbia","Total","Number","2,069"
"2014W41","Andorra","Total","Number","4"
"2014W41","Armenia","Total","Number",":"
"2014W41","Georgia","Total","Number","948"
"2014W42","Belgium","Total","Number","1,930"
"2014W42","Bulgaria","Total","Number","2,146"
"2014W42","Czechia","Total","Number","2,069"
"2014W42","Denmark","Total","Number","942"
"2014W42","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W42","Estonia","Total","Number","299"
"2014W42","Greece","Total","Number",":"
"2014W42","Spain","Total","Number","7,265"
"2014W42","France","Total","Number","10,606"
"2014W42","Croatia","Total","Number","960"
"2014W42","Italy","Total","Number",":"
"2014W42","Cyprus","Total","Number",":"
"2014W42","Latvia","Total","Number","567"
"2014W42","Lithuania","Total","Number","792"
"2014W42","Luxembourg","Total","Number","55"
"2014W42","Hungary","Total","Number","2,442"
"2014W42","Malta","Total","Number","52"
"2014W42","Netherlands","Total","Number","2,649"
"2014W42","Austria","Total","Number","1,449"
"2014W42","Poland","Total","Number","7,268"
"2014W42","Portugal","Total","Number","1,918"
"2014W42","Romania","Total","Number",":"
"2014W42","Slovenia","Total","Number","368"
"2014W42","Slovakia","Total","Number","1,038"
"2014W42","Finland","Total","Number","997"
"2014W42","Sweden","Total","Number","1,687"
"2014W42","United Kingdom","Total","Number",":"
"2014W42","Iceland","Total","Number","36"
"2014W42","Liechtenstein","Total","Number","3"
"2014W42","Norway","Total","Number","768"
"2014W42","Switzerland","Total","Number","1,184"
"2014W42","Montenegro","Total","Number","110"
"2014W42","Albania","Total","Number",":"
"2014W42","Serbia","Total","Number","1,996"
"2014W42","Andorra","Total","Number","8"
"2014W42","Armenia","Total","Number",":"
"2014W42","Georgia","Total","Number","999"
"2014W43","Belgium","Total","Number","1,967"
"2014W43","Bulgaria","Total","Number","2,124"
"2014W43","Czechia","Total","Number","2,111"
"2014W43","Denmark","Total","Number","932"
"2014W43","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W43","Estonia","Total","Number","273"
"2014W43","Greece","Total","Number",":"
"2014W43","Spain","Total","Number","7,322"
"2014W43","France","Total","Number","10,381"
"2014W43","Croatia","Total","Number","939"
"2014W43","Italy","Total","Number",":"
"2014W43","Cyprus","Total","Number",":"
"2014W43","Latvia","Total","Number","557"
"2014W43","Lithuania","Total","Number","829"
"2014W43","Luxembourg","Total","Number","55"
"2014W43","Hungary","Total","Number","2,466"
"2014W43","Malta","Total","Number","65"
"2014W43","Netherlands","Total","Number","2,565"
"2014W43","Austria","Total","Number","1,476"
"2014W43","Poland","Total","Number","7,198"
"2014W43","Portugal","Total","Number","2,006"
"2014W43","Romania","Total","Number",":"
"2014W43","Slovenia","Total","Number","374"
"2014W43","Slovakia","Total","Number","1,025"
"2014W43","Finland","Total","Number","971"
"2014W43","Sweden","Total","Number","1,678"
"2014W43","United Kingdom","Total","Number",":"
"2014W43","Iceland","Total","Number","41"
"2014W43","Liechtenstein","Total","Number","3"
"2014W43","Norway","Total","Number","787"
"2014W43","Switzerland","Total","Number","1,257"
"2014W43","Montenegro","Total","Number","110"
"2014W43","Albania","Total","Number",":"
"2014W43","Serbia","Total","Number","1,935"
"2014W43","Andorra","Total","Number","6"
"2014W43","Armenia","Total","Number",":"
"2014W43","Georgia","Total","Number","964"
"2014W44","Belgium","Total","Number","1,942"
"2014W44","Bulgaria","Total","Number","2,224"
"2014W44","Czechia","Total","Number","2,080"
"2014W44","Denmark","Total","Number","897"
"2014W44","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W44","Estonia","Total","Number","309"
"2014W44","Greece","Total","Number",":"
"2014W44","Spain","Total","Number","7,287"
"2014W44","France","Total","Number","10,754"
"2014W44","Croatia","Total","Number","1,002"
"2014W44","Italy","Total","Number",":"
"2014W44","Cyprus","Total","Number",":"
"2014W44","Latvia","Total","Number","520"
"2014W44","Lithuania","Total","Number","818"
"2014W44","Luxembourg","Total","Number","71"
"2014W44","Hungary","Total","Number","2,499"
"2014W44","Malta","Total","Number","52"
"2014W44","Netherlands","Total","Number","2,645"
"2014W44","Austria","Total","Number","1,457"
"2014W44","Poland","Total","Number","7,517"
"2014W44","Portugal","Total","Number","1,914"
"2014W44","Romania","Total","Number",":"
"2014W44","Slovenia","Total","Number","374"
"2014W44","Slovakia","Total","Number","1,002"
"2014W44","Finland","Total","Number","1,072"
"2014W44","Sweden","Total","Number","1,671"
"2014W44","United Kingdom","Total","Number",":"
"2014W44","Iceland","Total","Number","35"
"2014W44","Liechtenstein","Total","Number","4"
"2014W44","Norway","Total","Number","751"
"2014W44","Switzerland","Total","Number","1,229"
"2014W44","Montenegro","Total","Number","114"
"2014W44","Albania","Total","Number",":"
"2014W44","Serbia","Total","Number","2,031"
"2014W44","Andorra","Total","Number","6"
"2014W44","Armenia","Total","Number",":"
"2014W44","Georgia","Total","Number","984"
"2014W45","Belgium","Total","Number","1,922"
"2014W45","Bulgaria","Total","Number","2,221"
"2014W45","Czechia","Total","Number","2,007"
"2014W45","Denmark","Total","Number","960"
"2014W45","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W45","Estonia","Total","Number","327"
"2014W45","Greece","Total","Number",":"
"2014W45","Spain","Total","Number","7,333"
"2014W45","France","Total","Number","10,832"
"2014W45","Croatia","Total","Number","1,034"
"2014W45","Italy","Total","Number",":"
"2014W45","Cyprus","Total","Number",":"
"2014W45","Latvia","Total","Number","533"
"2014W45","Lithuania","Total","Number","759"
"2014W45","Luxembourg","Total","Number","65"
"2014W45","Hungary","Total","Number","2,565"
"2014W45","Malta","Total","Number","66"
"2014W45","Netherlands","Total","Number","2,648"
"2014W45","Austria","Total","Number","1,567"
"2014W45","Poland","Total","Number","7,503"
"2014W45","Portugal","Total","Number","1,901"
"2014W45","Romania","Total","Number",":"
"2014W45","Slovenia","Total","Number","362"
"2014W45","Slovakia","Total","Number","967"
"2014W45","Finland","Total","Number","1,051"
"2014W45","Sweden","Total","Number","1,669"
"2014W45","United Kingdom","Total","Number",":"
"2014W45","Iceland","Total","Number","43"
"2014W45","Liechtenstein","Total","Number","9"
"2014W45","Norway","Total","Number","783"
"2014W45","Switzerland","Total","Number","1,276"
"2014W45","Montenegro","Total","Number","110"
"2014W45","Albania","Total","Number",":"
"2014W45","Serbia","Total","Number","2,017"
"2014W45","Andorra","Total","Number","3"
"2014W45","Armenia","Total","Number",":"
"2014W45","Georgia","Total","Number","993"
"2014W46","Belgium","Total","Number","1,976"
"2014W46","Bulgaria","Total","Number","2,215"
"2014W46","Czechia","Total","Number","1,980"
"2014W46","Denmark","Total","Number","967"
"2014W46","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W46","Estonia","Total","Number","267"
"2014W46","Greece","Total","Number",":"
"2014W46","Spain","Total","Number","7,604"
"2014W46","France","Total","Number","10,932"
"2014W46","Croatia","Total","Number","922"
"2014W46","Italy","Total","Number",":"
"2014W46","Cyprus","Total","Number",":"
"2014W46","Latvia","Total","Number","531"
"2014W46","Lithuania","Total","Number","708"
"2014W46","Luxembourg","Total","Number","89"
"2014W46","Hungary","Total","Number","2,421"
"2014W46","Malta","Total","Number","48"
"2014W46","Netherlands","Total","Number","2,775"
"2014W46","Austria","Total","Number","1,487"
"2014W46","Poland","Total","Number","7,178"
"2014W46","Portugal","Total","Number","1,977"
"2014W46","Romania","Total","Number",":"
"2014W46","Slovenia","Total","Number","367"
"2014W46","Slovakia","Total","Number","998"
"2014W46","Finland","Total","Number","960"
"2014W46","Sweden","Total","Number","1,765"
"2014W46","United Kingdom","Total","Number",":"
"2014W46","Iceland","Total","Number","39"
"2014W46","Liechtenstein","Total","Number","6"
"2014W46","Norway","Total","Number","783"
"2014W46","Switzerland","Total","Number","1,309"
"2014W46","Montenegro","Total","Number","133"
"2014W46","Albania","Total","Number",":"
"2014W46","Serbia","Total","Number","1,959"
"2014W46","Andorra","Total","Number","8"
"2014W46","Armenia","Total","Number",":"
"2014W46","Georgia","Total","Number","1,015"
"2014W47","Belgium","Total","Number","2,024"
"2014W47","Bulgaria","Total","Number","2,096"
"2014W47","Czechia","Total","Number","1,971"
"2014W47","Denmark","Total","Number","969"
"2014W47","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W47","Estonia","Total","Number","257"
"2014W47","Greece","Total","Number",":"
"2014W47","Spain","Total","Number","7,628"
"2014W47","France","Total","Number","11,180"
"2014W47","Croatia","Total","Number","945"
"2014W47","Italy","Total","Number",":"
"2014W47","Cyprus","Total","Number",":"
"2014W47","Latvia","Total","Number","554"
"2014W47","Lithuania","Total","Number","787"
"2014W47","Luxembourg","Total","Number","85"
"2014W47","Hungary","Total","Number","2,446"
"2014W47","Malta","Total","Number","63"
"2014W47","Netherlands","Total","Number","2,779"
"2014W47","Austria","Total","Number","1,517"
"2014W47","Poland","Total","Number","7,414"
"2014W47","Portugal","Total","Number","2,046"
"2014W47","Romania","Total","Number",":"
"2014W47","Slovenia","Total","Number","338"
"2014W47","Slovakia","Total","Number","940"
"2014W47","Finland","Total","Number","958"
"2014W47","Sweden","Total","Number","1,622"
"2014W47","United Kingdom","Total","Number",":"
"2014W47","Iceland","Total","Number","37"
"2014W47","Liechtenstein","Total","Number","2"
"2014W47","Norway","Total","Number","805"
"2014W47","Switzerland","Total","Number","1,299"
"2014W47","Montenegro","Total","Number","109"
"2014W47","Albania","Total","Number",":"
"2014W47","Serbia","Total","Number","1,878"
"2014W47","Andorra","Total","Number","2"
"2014W47","Armenia","Total","Number",":"
"2014W47","Georgia","Total","Number","949"
"2014W48","Belgium","Total","Number","2,105"
"2014W48","Bulgaria","Total","Number","2,142"
"2014W48","Czechia","Total","Number","2,066"
"2014W48","Denmark","Total","Number","1,011"
"2014W48","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W48","Estonia","Total","Number","283"
"2014W48","Greece","Total","Number",":"
"2014W48","Spain","Total","Number","7,729"
"2014W48","France","Total","Number","10,906"
"2014W48","Croatia","Total","Number","1,001"
"2014W48","Italy","Total","Number",":"
"2014W48","Cyprus","Total","Number",":"
"2014W48","Latvia","Total","Number","577"
"2014W48","Lithuania","Total","Number","753"
"2014W48","Luxembourg","Total","Number","63"
"2014W48","Hungary","Total","Number","2,412"
"2014W48","Malta","Total","Number","58"
"2014W48","Netherlands","Total","Number","2,779"
"2014W48","Austria","Total","Number","1,541"
"2014W48","Poland","Total","Number","7,560"
"2014W48","Portugal","Total","Number","2,074"
"2014W48","Romania","Total","Number",":"
"2014W48","Slovenia","Total","Number","356"
"2014W48","Slovakia","Total","Number","1,001"
"2014W48","Finland","Total","Number","936"
"2014W48","Sweden","Total","Number","1,678"
"2014W48","United Kingdom","Total","Number",":"
"2014W48","Iceland","Total","Number","40"
"2014W48","Liechtenstein","Total","Number","5"
"2014W48","Norway","Total","Number","783"
"2014W48","Switzerland","Total","Number","1,296"
"2014W48","Montenegro","Total","Number","126"
"2014W48","Albania","Total","Number",":"
"2014W48","Serbia","Total","Number","1,963"
"2014W48","Andorra","Total","Number","7"
"2014W48","Armenia","Total","Number",":"
"2014W48","Georgia","Total","Number","928"
"2014W49","Belgium","Total","Number","2,088"
"2014W49","Bulgaria","Total","Number","2,330"
"2014W49","Czechia","Total","Number","2,241"
"2014W49","Denmark","Total","Number","1,099"
"2014W49","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W49","Estonia","Total","Number","331"
"2014W49","Greece","Total","Number",":"
"2014W49","Spain","Total","Number","7,645"
"2014W49","France","Total","Number","11,213"
"2014W49","Croatia","Total","Number","992"
"2014W49","Italy","Total","Number",":"
"2014W49","Cyprus","Total","Number",":"
"2014W49","Latvia","Total","Number","601"
"2014W49","Lithuania","Total","Number","772"
"2014W49","Luxembourg","Total","Number","86"
"2014W49","Hungary","Total","Number","2,604"
"2014W49","Malta","Total","Number","58"
"2014W49","Netherlands","Total","Number","2,868"
"2014W49","Austria","Total","Number","1,566"
"2014W49","Poland","Total","Number","7,735"
"2014W49","Portugal","Total","Number","2,186"
"2014W49","Romania","Total","Number",":"
"2014W49","Slovenia","Total","Number","387"
"2014W49","Slovakia","Total","Number","979"
"2014W49","Finland","Total","Number","1,057"
"2014W49","Sweden","Total","Number","1,663"
"2014W49","United Kingdom","Total","Number",":"
"2014W49","Iceland","Total","Number","49"
"2014W49","Liechtenstein","Total","Number","3"
"2014W49","Norway","Total","Number","820"
"2014W49","Switzerland","Total","Number","1,299"
"2014W49","Montenegro","Total","Number","118"
"2014W49","Albania","Total","Number",":"
"2014W49","Serbia","Total","Number","2,053"
"2014W49","Andorra","Total","Number","7"
"2014W49","Armenia","Total","Number",":"
"2014W49","Georgia","Total","Number","956"
"2014W50","Belgium","Total","Number","2,285"
"2014W50","Bulgaria","Total","Number","2,331"
"2014W50","Czechia","Total","Number","2,144"
"2014W50","Denmark","Total","Number","1,073"
"2014W50","Germany (until 1990 former territory of the FRG)","Total","Number",":"
"2014W50","Estonia","Total","Number","293"
"2014W50","Greece","Total","Number",":"
"2014W50","Spain","Total","Number","7,990"
"2014W50","France","Total","Number","11,827"
"2014W50","Croatia","Total","Number","1,036"
"2014W50","Italy","Total","Number",":"
"2014W50","Cyprus","Total","Number",":"
"2014W50","Latvia","Total","Number","623"
"2014W50","Lithuania","Total","Number","787"
"2014W50","Luxembourg","Total","Number","82"
"2014W50","Hungary","Total","Number","2,590"
"2014W50","Malta","Total","Number","65"
"2014W50","Netherlands","Total","Number","3,094"
"2014W50","Austria","Total","Number","1,586"
"2014W50","Poland","Total","Number","7,640"
"2014W50","Portugal","Total","Number","2,366"
"2014W50","Romania","Total","Number",":"
"2014W50","Slovenia","Total","Number","344"
"2014W50","Slovakia","Total","Number","952"
"2014W50","Finland","Total","Number","1,062"
"2014W50","Sweden","Total","Number","1,796"
"2014W50","United Kingdom","Total","Number",":"
"2014W50","Iceland","Total","Number","28"
"2014W50","Liechtenstein","Total","Number","5"
"2014W50","Norway","Total","Number","841"
"2014W50","Switzerland","Total","Number","1,265"
"2014W50","Montenegro","Total","Number","102"
"2014W50","Albania","Total","Number",":"
"2014W50","Serbia","Total","Number","1,953"
"2014W50","Andorra","Total","Number","2"
"2014W50","Armenia","Total","Number",":"
"2014W50","Georgia","Total","Number","974"
"2014W51","Belgium","Total","Number","2,326"
"2014W51","Bulgaria","Total","Number","2,287"
"2014W51","Czechia","Total","Number","2,237"
"2014W51","Denmark","Total","Number","1,071"
"2014W51","Germany (until 1990 former territory of the FRG)","Total","Number",":"
